TIME	EVENT	NODES
19.659480796898734	O	n3
30.337553612540763	S	n3;1;n7;2;n8;3
32.95586798859281	I	n7;2
35.701991026884905	I	n7;2
45.08128700742536	T	n8;3;n8;4;n5;5
46.478728420132114	S	n8;4;n9;6;n10;7
51.913352913968986	I	n9;6
52.17866883355546	I	n10;7
53.96475330035528	I	n7;2
58.43384026291126	L	n7;2
58.43384026291126	T	n10;7;n10;8;n7;9
65.79458869924449	S	n5;5;n11;10;n12;11
75.26758961813941	I	n9;6
76.83040379162496	S	n10;8;n13;12;n14;13
78.67196232775571	E	n11;10
80.59920766624008	E	n12;11
80.65664055191147	S	n14;13;n15;14;n16;15
90.03849608767848	E	n15;14
90.74528338734476	E	n16;15
100.0082568610545	S	n13;12;n17;16;n18;17
101.75268145752129	I	n9;6
102.88084729327288	S	n9;6;n19;18;n20;19
111.66586617081315	S	n18;17;n21;20;n22;21
115.02221622619419	C	n7;9
127.09439606284033	S	n17;16;n23;22;n24;23
131.05163357451565	E	n21;20
137.33366044182898	S	n22;21;n25;24;n26;25
140.02993517454846	I	n24;23
142.7155834077547	E	n25;24
148.9849759202454	S	n20;19;n27;26;n28;27
149.3238145096331	S	n26;25;n29;28;n30;29
150.84222171296392	E	n30;29
151.41608628417967	S	n24;23;n31;30;n32;31
152.63308264867726	S	n7;9;n33;32;n34;33
153.15396712937255	S	n28;27;n35;34;n36;35
162.77617771303431	S	n34;33;n37;36;n38;37
164.0650225736182	E	n38;37
165.1799971652594	S	n31;30;n39;38;n40;39
165.2249719103747	E	n33;32
166.42281919880233	S	n40;39;n41;40;n42;41
166.54278869017284	E	n27;26
167.92672869443822	D	n42;41;n42;42;n42;43
168.98360319176706	S	n36;35;n43;44;n44;45
169.09281682708968	E	n41;40
169.40844172015872	E	n39;38
170.74431018111153	S	n43;44;n45;46;n46;47
171.2809686135886	S	n19;18;n47;48;n48;49
171.45748821204532	S	n23;22;n49;50;n50;51
172.7134354678535	S	n35;34;n51;52;n52;53
173.3420775141136	S	n42;42;n53;54;n54;55
173.3420775141136	S	n42;43;n53;56;n54;57
173.88687652149895	E	n54;55
173.88687652149895	E	n54;57
176.11005676811268	S	n49;50;n55;58;n56;59
177.51846234063663	E	n45;46
180.44561951092945	D	n48;49;n48;60;n48;61
180.68423174771254	E	n50;51
181.2409138044418	I	n51;52
184.38473418243225	S	n51;52;n57;62;n58;63
184.80753341326056	L	n58;63
184.80753341326056	T	n56;59;n56;64;n58;65
187.1981154176181	S	n37;36;n59;66;n60;67
187.68489901940544	E	n46;47
188.99377288291518	S	n56;64;n61;68;n62;69
189.4429084824666	S	n44;45;n63;70;n64;71
191.35598736312272	S	n62;69;n65;72;n66;73
193.22998721041697	I	n29;28
193.54890914381417	S	n32;31;n67;74;n68;75
195.81562732113593	E	n58;65
196.74632570764513	E	n66;73
196.97511416203977	S	n47;48;n69;76;n70;77
197.574740969038	S	n60;67;n71;78;n72;79
198.78740033853788	I	n59;66
199.3404950915714	E	n57;62
199.36464592402214	I	n61;68
199.92339656775204	I	n29;28
199.9736444262347	I	n63;70
200.82593348349565	I	n52;53
200.94380481243803	I	n53;54
200.94380481243803	I	n53;56
201.01679867279194	L	n68;75
201.22235517776974	I	n55;58
201.72125393975384	L	n53;54
204.06154646441584	I	n61;68
205.25455400940166	S	n69;76;n73;80;n74;81
208.10400822300682	S	n67;74;n75;82;n76;83
208.19839410567633	S	n74;81;n77;84;n78;85
208.90144192797476	I	n53;56
211.6666750898376	S	n76;83;n79;86;n80;87
212.0814811151844	S	n73;80;n81;88;n82;89
212.14935991177535	E	n65;72
213.32577331513028	S	n79;86;n83;90;n84;91
215.19426714998926	S	n82;89;n85;92;n86;93
215.68055367458922	I	n85;92
216.27781290793985	E	n83;90
217.10122037003637	S	n63;70;n87;94;n88;95
217.28930846065705	I	n78;85
218.77767890930934	L	n85;92
218.77767890930934	T	n71;78;n71;96;n85;97
221.4844260935815	S	n61;68;n89;98;n90;99
221.5704866054171	C	n72;79
224.01115539674345	E	n81;88
224.34369207996875	S	n29;28;n91;100;n92;101
224.42074098395472	S	n87;94;n93;102;n94;103
224.87883338170167	E	n71;96
226.04771477872814	I	n86;93
226.08451416191318	E	n77;84
226.3022639445042	E	n78;85
226.6261299259939	I	n52;53
226.86452868796613	S	n53;56;n95;104;n96;105
227.4011826702416	I	n88;95
227.54637249049256	E	n91;100
227.7086322008703	S	n52;53;n97;106;n98;107
229.79413206743286	S	n85;97;n101;108;n102;109
229.84074322147535	S	n75;82;n103;110;n104;111
230.22500167846212	E	n101;108
230.63326796159777	L	n72;79
231.04112340170406	I	n95;104
231.2895298785254	E	n89;98
231.91875389800197	L	n70;77
231.91875389800197	T	n97;106;n97;112;n70;113
232.04516600693307	I	n97;112
232.2598634713699	E	n94;103
232.8439288366906	E	n88;95
233.23079016296543	I	n70;113
233.55443944646427	S	n96;105;n105;114;n106;115
235.66254731222156	I	n95;104
236.8169657606345	S	n84;91;n107;116;n108;117
238.06228280985007	L	n90;99
238.06228280985007	T	n107;116;n107;118;n90;119
238.066136604651	E	n55;58
239.01003706129444	S	n80;87;n109;120;n110;121
239.0863832950893	T	n86;93;n86;122;n72;123
239.2778237335448	L	n93;102
239.2778237335448	T	n106;115;n106;124;n93;125
239.45903175694662	I	n92;101
240.4400248471713	S	n104;111;n111;126;n112;127
240.86169098935417	L	n110;121
240.86169098935417	T	n92;101;n92;128;n110;129
242.8941750001684	S	n103;110;n115;130;n116;131
244.65686309263035	S	n115;130;n117;132;n118;133
245.60380920404123	E	n118;133
245.85340359938476	E	n86;122
245.96779964919835	I	n107;118
246.41896245296667	S	n116;131;n119;134;n120;135
246.98048341831304	I	n98;107
247.2875698036164	I	n72;123
247.89276809742267	S	n106;124;n121;136;n122;137
248.2320237161393	C	n108;117
248.88117897606477	E	n64;71
248.90903160080333	L	n119;134
249.03530572249304	S	n97;112;n123;138;n124;139
249.10861886800265	S	n108;117;n125;140;n126;141
251.1517682979901	S	n92;128;n127;142;n128;143
251.3186136772485	S	n120;135;n129;144;n130;145
251.5390235914055	E	n128;143
251.91737397158224	S	n59;66;n131;146;n132;147
251.9600984783782	E	n129;144
251.9811392085044	I	n109;120
252.58700710286053	I	n98;107
252.87678478256842	E	n127;142
253.10530453682208	S	n102;109;n133;148;n134;149
254.1474396940903	S	n111;126;n135;150;n136;151
254.31869674795763	S	n72;123;n137;152;n138;153
254.59397657947247	S	n123;138;n139;154;n140;155
254.85733682858677	S	n134;149;n143;156;n144;157
255.08922900163986	E	n139;154
256.74972332501403	S	n70;113;n145;158;n146;159
256.96114287753085	S	n126;141;n147;160;n148;161
257.31052897281705	T	n147;160;n147;162;n141;163
257.71386439484195	I	n48;60
257.71386439484195	I	n48;61
258.8150958922131	S	n124;139;n149;164;n150;165
259.19362679088636	S	n130;145;n151;166;n152;167
259.28999588796853	S	n141;163;n153;168;n154;169
259.8080989250343	L	n135;150
259.8080989250343	T	n107;118;n107;170;n135;171
260.374730815167	C	n112;127
261.5455228136473	E	n152;167
261.6291738439399	E	n121;136
262.43014142332055	E	n148;161
262.48313050699846	S	n137;152;n155;172;n156;173
262.6358478639984	I	n110;129
263.1946935408616	S	n93;125;n157;174;n158;175
263.96045928872724	L	n144;157
264.256074713361	S	n131;146;n159;176;n160;177
265.0474559321228	L	n132;147
266.1400532075929	E	n151;166
266.80294771333917	S	n107;170;n161;178;n162;179
267.13800996063077	L	n140;155
267.6230845290778	E	n154;169
268.08312347105647	S	n138;153;n163;180;n164;181
268.2781521134333	D	n112;127;n112;182;n112;183
269.24267973769145	I	n162;179
269.9568136455443	E	n136;151
270.50846597342445	E	n48;61
270.50846597342445	E	n48;60
271.0359830191678	S	n158;175;n165;184;n166;185
271.5541373875477	S	n95;104;n167;186;n168;187
273.5864034493894	E	n122;137
274.2416643322703	I	n117;132
274.68520477779253	E	n143;156
275.0960935428681	S	n146;159;n169;188;n170;189
275.11850929823515	S	n125;140;n171;190;n172;191
275.243492489288	L	n157;174
275.243492489288	T	n112;183;n112;192;n157;193
275.8505257194636	S	n145;158;n173;194;n174;195
276.12876220158114	I	n98;107
276.778106847264	S	n169;188;n177;196;n178;197
277.04604187489826	E	n161;178
277.8106349986983	E	n163;180
278.37777927242377	S	n168;187;n179;198;n180;199
278.4525291252385	E	n112;182
278.4525291252385	E	n112;192
278.6214938342557	E	n167;186
278.8778393829385	E	n117;132
279.05650286889204	L	n159;176
279.05650286889204	T	n149;164;n149;200;n159;201
279.3689247604448	E	n164;181
280.2536437944675	I	n109;120
280.88338111280893	E	n90;119
280.9346084359787	E	n156;173
281.23791238251084	I	n180;199
281.77387331977303	I	n147;162
281.86281336619095	S	n157;193;n181;202;n182;203
282.56958360049487	E	n179;198
282.785852448243	I	n165;184
283.003644560383	E	n160;177
283.3629310829571	S	n147;162;n183;204;n184;205
285.9456044299885	S	n162;179;n185;206;n186;207
286.77323037004624	I	n177;196
287.2898658895813	E	n105;114
287.5951517002605	S	n110;129;n187;208;n188;209
288.5093374234066	I	n165;184
289.3329214705671	L	n188;209
289.7660671719976	S	n177;196;n191;210;n192;211
290.4363268478046	S	n133;148;n193;212;n194;213
292.01152244219134	S	n186;207;n195;214;n196;215
292.321064504694	E	n180;199
292.56408620681617	S	n191;210;n197;216;n198;217
293.4401227103343	E	n150;165
293.6183387782659	E	n184;205
293.87416262241237	S	n194;213;n201;218;n202;219
294.1998026308451	E	n171;190
294.27007287477545	S	n153;168;n205;220;n206;221
295.7101501024865	E	n178;197
296.0156855054271	I	n98;107
296.64567367242086	I	n109;120
296.7804733096652	S	n196;215;n207;222;n208;223
297.20756264263844	S	n193;212;n209;224;n210;225
297.3759122122873	E	n182;203
297.77429733878824	E	n208;223
297.82959460464184	E	n98;107
297.88510067996623	E	n197;216
297.944722411288	S	n135;171;n213;226;n214;227
298.1283204238227	S	n206;221;n215;228;n216;229
298.2571469586387	L	n213;226
298.5182981782411	E	n207;222
299.1473251872138	E	n214;227
300.0236907551725	C	n209;224
300.06180882754023	L	n174;195
300.06180882754023	T	n149;200;n149;230;n174;231
300.66408360617874	S	n165;184;n217;232;n218;233
300.962783084708	L	n170;189
301.39480262224913	S	n217;232;n219;234;n220;235
301.5187902891868	E	n195;214
301.7496501463424	E	n216;229
302.77518792485097	S	n155;172;n221;236;n222;237
303.4377349768546	S	n209;224;n223;238;n224;239
303.58285983115945	I	n109;120
304.7559198663308	I	n198;217
305.99025340734033	E	n202;219
306.55673533795715	I	n172;191
306.7118637562414	E	n185;206
307.88032930517045	S	n210;225;n229;240;n230;241
308.7465365307018	C	n166;185
308.89270298454	I	n183;204
309.21205838172443	S	n198;217;n231;242;n232;243
309.22719658015154	E	n220;235
310.74626732789005	S	n224;239;n233;244;n234;245
310.95089261530495	I	n219;234
312.06673550701987	S	n201;218;n235;246;n236;247
313.2735372024965	E	n149;230
314.3193370741534	E	n222;237
314.5087251124538	E	n173;194
315.342886568578	E	n109;120
315.41472492191235	E	n172;191
315.6082576650288	I	n205;220
316.27600896896894	E	n192;211
316.64521563171144	E	n174;231
316.7620904312302	I	n236;247
316.7635207704407	L	n230;241
316.7635207704407	T	n234;245;n234;248;n230;249
317.30612004847615	S	n232;243;n239;250;n240;251
317.3755988718628	C	n183;204
321.78135305229097	E	n235;246
321.82531766322205	L	n240;251
321.82531766322205	T	n183;204;n183;252;n240;253
322.23550031039156	S	n219;234;n243;254;n244;255
322.5524782106172	I	n229;240
322.6630115581117	S	n233;244;n245;256;n246;257
324.46879081608785	L	n243;254
325.12213362400695	I	n218;233
325.62016585225894	E	n166;185
326.4412417846996	I	n218;233
326.9191915703628	E	n181;202
327.1046107185982	E	n218;233
327.68708843484586	S	n223;238;n251;258;n252;259
328.2146319613769	S	n159;201;n253;260;n254;261
329.29324362247183	I	n236;247
329.458120433925	I	n229;240
331.02825248126715	E	n236;247
331.4177529749128	I	n244;255
332.57291552217157	I	n245;256
334.6431933887997	I	n215;228
334.9453818069963	I	n230;249
334.9897297167016	S	n251;258;n257;262;n258;263
335.14844581859495	S	n231;242;n259;264;n260;265
335.92113620132585	S	n254;261;n263;266;n264;267
337.10932653973396	S	n229;240;n267;268;n268;269
338.89935941368094	E	n245;256
339.658731161582	S	n264;267;n271;270;n272;271
339.98930110227855	D	n246;257;n246;272;n246;273
340.27107083951455	I	n230;249
340.772830510456	L	n268;269
340.8161266967447	I	n183;252
341.11177427463167	S	n246;272;n275;274;n276;275
341.11177427463167	S	n246;273;n275;276;n276;277
341.5385477573434	S	n215;228;n277;278;n278;279
342.1368897672253	S	n267;268;n279;280;n280;281
343.2665773677985	D	n260;265;n260;282;n260;283
343.7519519796145	I	n278;279
344.02040770953147	S	n258;263;n283;284;n284;285
345.71198993976384	E	n253;260
346.5471506808192	S	n280;281;n285;286;n286;287
346.5990500281604	S	n283;284;n287;288;n288;289
348.6720819320871	E	n240;253
348.7564267084988	E	n259;264
348.7700363029201	S	n275;274;n291;290;n292;291
348.7700363029201	S	n275;276;n291;292;n292;293
349.00530575206363	E	n183;252
349.65079560628845	I	n286;287
350.3446283742862	I	n271;270
350.6247674253394	S	n276;275;n295;294;n296;295
350.6247674253394	S	n276;277;n295;296;n296;297
351.0664630044514	C	n239;250
353.2274467652559	S	n284;285;n297;298;n298;299
353.4254003621177	I	n297;298
355.0583586205711	S	n292;291;n299;300;n300;301
355.0583586205711	S	n292;293;n299;302;n300;303
355.8778505990836	S	n295;294;n301;304;n302;305
355.8778505990836	S	n295;296;n301;306;n302;307
356.3119546325315	E	n187;208
357.1757291726746	S	n301;304;n305;308;n306;309
357.1757291726746	S	n301;306;n305;310;n306;311
360.66748199542366	E	n306;309
360.66748199542366	E	n306;311
360.75104318930374	C	n297;298
361.1058667206497	I	n271;270
361.75492027233616	C	n221;236
361.7767553219469	C	n252;259
361.7971077523211	S	n272;271;n309;312;n310;313
362.34490449185506	I	n263;266
362.93877184850265	E	n279;280
363.7179365725955	E	n277;278
363.72092949357767	S	n205;220;n313;314;n314;315
364.0086300239402	S	n305;308;n315;316;n316;317
364.0086300239402	S	n305;310;n315;318;n316;319
364.39265661618424	S	n310;313;n317;320;n318;321
364.8824680743981	S	n302;305;n321;322;n322;323
364.8824680743981	S	n302;307;n321;324;n322;325
365.0417268907298	E	n263;266
365.3354294195512	E	n260;282
365.3354294195512	E	n260;283
365.4693875352592	L	n285;286
365.6675909654996	S	n239;250;n327;326;n328;327
365.72569279282317	I	n321;322
365.72569279282317	I	n321;324
365.9406802548836	S	n318;321;n329;328;n330;329
366.7882306562053	I	n234;248
366.82379607702165	C	n330;329
