TIME	EVENT	NODES
179.71745333060989	O	n47
196.97511416203977	S	n47;1;n69;2;n70;3
205.25455400940166	S	n69;2;n73;4;n74;5
207.1535918276015	I	n74;5
208.19839410567633	S	n74;5;n77;6;n78;7
212.0814811151844	S	n73;4;n81;8;n82;9
215.19426714998926	S	n82;9;n85;10;n86;11
215.1995398231327	I	n77;6
215.61023598594736	L	n86;11
215.61023598594736	T	n70;3;n70;12;n86;13
224.01115539674345	E	n81;8
226.08451416191318	E	n77;6
226.3022639445042	E	n78;7
226.30535238463744	L	n70;12
229.79413206743286	S	n85;10;n101;14;n102;15
230.22500167846212	E	n101;14
245.85340359938476	E	n86;13
253.10530453682208	S	n102;15;n133;16;n134;17
254.85733682858677	S	n134;17;n143;18;n144;19
271.861591446719	C	n143;18
274.68520477779253	E	n143;18
276.551795131478	S	n144;19;n175;20;n176;21
285.76396366295205	E	n176;21
290.4363268478046	S	n133;16;n193;22;n194;23
293.87416262241237	S	n194;23;n201;24;n202;25
296.4430408222861	E	n175;20
297.20756264263844	S	n193;22;n209;26;n210;27
303.4377349768546	S	n209;26;n223;28;n224;29
304.8846904433989	L	n223;28
305.99025340734033	E	n202;25
307.88032930517045	S	n210;27;n229;30;n230;31
310.74626732789005	S	n224;29;n233;32;n234;33
312.06673550701987	S	n201;24;n235;34;n236;35
321.78135305229097	E	n235;34
322.6630115581117	S	n233;32;n245;36;n246;37
326.9867787157252	I	n245;36
331.02825248126715	E	n236;35
337.10932653973396	S	n229;30;n267;38;n268;39
338.1083328700369	I	n246;37
338.89935941368094	E	n245;36
341.11177427463167	S	n246;37;n275;40;n276;41
341.85394216157664	I	n275;40
342.1368897672253	S	n267;38;n279;42;n280;43
346.5471506808192	S	n280;43;n285;44;n286;45
346.99762629156004	T	n276;41;n276;46;n183;47
347.3589689447561	S	n268;39;n289;48;n290;49
348.7700363029201	S	n275;40;n291;50;n292;51
349.00530575206363	E	n183;47
350.6247674253394	S	n276;46;n295;52;n296;53
352.608099045892	I	n291;50
354.4315151676718	I	n286;45
354.66779287123256	C	n230;31
354.92749878462445	T	n296;53;n296;54;n273;55
355.0583586205711	S	n292;51;n299;56;n300;57
355.8778505990836	S	n295;52;n301;58;n302;59
357.1757291726746	S	n301;58;n305;60;n306;61
357.6396349689395	C	n286;45
360.06986285755147	I	n291;50
360.66748199542366	E	n306;61
362.14507068748986	S	n289;48;n311;62;n312;63
362.93877184850265	E	n279;42
363.4358055799006	L	n312;63
364.0086300239402	S	n305;60;n315;64;n316;65
364.8824680743981	S	n302;59;n321;66;n322;67
365.43190125744275	S	n273;55;n325;68;n326;69
365.5107611921733	I	n311;62
365.97082178711844	I	n326;69
368.33285918754166	F	n316;65
368.33285918754166	F	n230;31
368.33285918754166	F	n322;67
368.33285918754166	F	n291;50
368.33285918754166	F	n300;57
368.33285918754166	F	n296;54
368.33285918754166	F	n299;56
368.33285918754166	F	n285;44
368.33285918754166	F	n286;45
368.33285918754166	F	n234;33
368.33285918754166	F	n325;68
368.33285918754166	F	n326;69
368.33285918754166	F	n311;62
368.33285918754166	F	n321;66
368.33285918754166	F	n290;49
368.33285918754166	F	n315;64
