TIME	EVENT	NODES
44.802993515094286	O	n7
53.78596739840771	I	n7;1
58.34978535907476	I	n7;1
92.61908005209085	C	n7;1
152.63308264867726	S	n7;1;n33;2;n34;3
154.5307757296689	I	n33;2
160.73886682730694	C	n33;2
162.77617771303431	S	n34;3;n37;4;n38;5
164.0650225736182	E	n38;5
165.2249719103747	E	n33;2
187.1981154176181	S	n37;4;n59;6;n60;7
191.35141841451727	I	n59;6
197.574740969038	S	n60;7;n71;8;n72;9
217.64652100025216	I	n71;8
221.58304986671206	I	n59;6
222.92611674638425	I	n71;8
224.87883338170167	E	n71;8
248.4646515803553	I	n72;9
251.91737397158224	S	n59;6;n131;10;n132;11
254.31869674795763	S	n72;9;n137;12;n138;13
262.48313050699846	S	n137;12;n155;14;n156;15
264.256074713361	S	n131;10;n159;16;n160;17
268.08312347105647	S	n138;13;n163;18;n164;19
270.9649397412636	I	n159;16
272.5451054066414	I	n164;19
277.8106349986983	E	n163;18
279.3689247604448	E	n164;19
280.1103341521976	D	n155;14;n155;20;n155;21
280.9346084359787	E	n156;15
283.003644560383	E	n160;17
288.5496408940298	S	n132;11;n189;22;n190;23
297.2325938618031	S	n190;23;n211;24;n212;25
302.7444687386693	I	n155;21
302.77518792485097	S	n155;20;n221;26;n222;27
302.77518792485097	S	n155;21;n221;28;n222;29
305.06925282658506	I	n221;26
305.06925282658506	I	n221;28
306.18779637717876	E	n189;22
306.6491752838715	L	n211;24
311.3587902354464	I	n221;28
314.3193370741534	E	n222;27
314.3193370741534	E	n222;29
328.2146319613769	S	n159;16;n253;30;n254;31
331.1126709654438	I	n221;28
331.1126709654438	I	n221;26
335.92113620132585	S	n254;31;n263;32;n264;33
339.658731161582	S	n264;33;n271;34;n272;35
339.8504633391323	D	n221;26;n221;36;n221;37
341.56216151532226	I	n271;34
345.71198993976384	E	n253;30
348.5397802328131	I	n263;32
350.2236979142119	L	n221;28
361.7971077523211	S	n272;35;n309;38;n310;39
364.14479088522387	E	n212;25
364.39265661618424	S	n310;39;n317;40;n318;41
365.0417268907298	E	n263;32
365.9406802548836	S	n318;41;n329;42;n330;43
368.33285918754166	F	n330;43
368.33285918754166	F	n329;42
368.33285918754166	F	n271;34
368.33285918754166	F	n317;40
368.33285918754166	F	n221;36
368.33285918754166	F	n221;37
368.33285918754166	F	n309;38
