TIME	EVENT	NODES
319.75982160223094	O	n229
333.02411941864636	T	n229;1;n229;2;n187;3
337.10932653973396	S	n229;2;n267;4;n268;5
342.1368897672253	S	n267;4;n279;6;n280;7
346.5471506808192	S	n280;7;n285;8;n286;9
347.3589689447561	S	n268;5;n289;10;n290;11
348.9320565354021	T	n285;8;n285;12;n242;13
350.09767721780577	I	n187;3
356.3119546325315	E	n187;3
361.3964330336565	I	n285;12
362.0334837027092	I	n279;6
362.14507068748986	S	n289;10;n311;14;n312;15
362.93877184850265	E	n279;6
368.33285918754166	F	n242;13
368.33285918754166	F	n285;12
368.33285918754166	F	n286;9
368.33285918754166	F	n312;15
368.33285918754166	F	n311;14
368.33285918754166	F	n290;11
