TIME	EVENT	NODES
240.09618494202599	O	n103
242.8941750001684	S	n103;1;n115;2;n116;3
244.65686309263035	S	n115;2;n117;4;n118;5
245.60380920404123	E	n118;5
246.41896245296667	S	n116;3;n119;6;n120;7
251.3186136772485	S	n120;7;n129;8;n130;9
251.9600984783782	E	n129;8
254.6017951755659	S	n119;6;n141;10;n142;11
256.3358535836949	I	n141;10
258.1405938934167	D	n141;10;n141;12;n141;13
259.19362679088636	S	n130;9;n151;14;n152;15
259.28999588796853	S	n141;12;n153;16;n154;17
259.28999588796853	S	n141;13;n153;18;n154;19
261.5455228136473	E	n152;15
263.9244501608344	I	n142;11
265.11385524362515	I	n117;4
265.85648765760635	I	n142;11
266.1400532075929	E	n151;14
267.6230845290778	E	n154;17
267.6230845290778	E	n154;19
278.8778393829385	E	n117;4
294.27007287477545	S	n153;16;n205;20;n206;21
294.27007287477545	S	n153;18;n205;22;n206;23
298.1283204238227	S	n206;21;n215;24;n216;25
298.1283204238227	S	n206;23;n215;26;n216;27
301.7496501463424	E	n216;25
301.7496501463424	E	n216;27
307.3368300628049	C	n142;11
312.1421772672062	E	n142;11
319.0489938031574	I	n215;24
319.0489938031574	I	n215;26
334.96213944748916	L	n205;20
341.5385477573434	S	n215;26;n277;28;n278;29
341.5385477573434	S	n215;24;n277;30;n278;31
344.0126380203975	L	n278;29
363.7179365725955	E	n277;28
363.7179365725955	E	n277;30
363.72092949357767	S	n205;22;n313;32;n314;33
366.5163472054392	I	n314;33
368.33285918754166	F	n314;33
368.33285918754166	F	n313;32
368.33285918754166	F	n278;31
