TIME	EVENT	NODES
0	O	Root
0.03565811281626705	S	Root;1;n1;2;n2;3
0.05861878921004344	S	n2;3;n3;4;n4;5
0.06549576785087233	L	n4;5
0.1008035139693104	S	n3;4;n9;6;n10;7
0.11428202715204365	E	n1;2
0.1321645702204062	D	n10;7;n10;8;n10;9
0.16249863861729646	S	n10;8;n13;10;n14;11
0.16249863861729646	S	n10;9;n13;12;n14;13
0.1728772304451632	S	n13;10;n15;14;n16;15
0.1728772304451632	S	n13;12;n15;16;n16;17
0.18278852863880787	D	n14;13;n14;18;n14;19
0.1849414191203087	D	n15;14;n15;20;n15;21
0.19221591634418167	D	n16;15;n16;22;n16;23
0.1969107897114663	E	n9;6
0.2372402471114948	E	n15;20
0.2372402471114948	E	n15;21
0.2372402471114948	E	n15;16
0.2601117742688435	S	n16;22;n21;24;n22;25
0.2601117742688435	S	n16;23;n21;26;n22;27
0.2601117742688435	S	n16;17;n21;28;n22;29
0.2654416603481839	D	n14;19;n14;30;n14;31
0.2671518695686604	S	n14;11;n23;32;n24;33
0.2671518695686604	S	n14;18;n23;34;n24;35
0.2671518695686604	S	n14;30;n23;36;n24;37
0.2671518695686604	S	n14;31;n23;38;n24;39
0.27440986001477	D	n21;24;n21;40;n21;41
0.27745213159000687	S	n24;33;n27;42;n28;43
0.27745213159000687	S	n24;35;n27;44;n28;45
0.27745213159000687	S	n24;37;n27;46;n28;47
0.27745213159000687	S	n24;39;n27;48;n28;49
0.2799238517383474	E	n23;32
0.2799238517383474	E	n23;34
0.2799238517383474	E	n23;36
0.2799238517383474	E	n23;38
0.2956178903787941	E	n22;25
0.2956178903787941	E	n22;27
0.2956178903787941	E	n22;29
0.2990284862777491	S	n21;40;n31;50;n32;51
0.2990284862777491	S	n21;41;n31;52;n32;53
0.2990284862777491	S	n21;26;n31;54;n32;55
0.2990284862777491	S	n21;28;n31;56;n32;57
0.321732575971499	D	n27;46;n27;58;n27;59
0.32545368014935877	D	n27;48;n27;60;n27;61
0.32904946939963037	E	n28;43
0.32904946939963037	E	n28;45
0.32904946939963037	E	n28;47
0.32904946939963037	E	n28;49
