TIME	EVENT	NODES
38.06614531765278	O	n18
42.357769946350246	S	n18;1;n31;2;n32;3
45.612858712895985	I	n32;3
46.161802094258206	I	n31;2
46.694210788673075	E	n32;3
50.79591476008908	S	n31;2;n39;4;n40;5
52.618978043968546	S	n39;4;n47;6;n48;7
55.45651211006114	E	n47;6
55.67829085889805	I	n48;7
58.30047483794531	S	n40;5;n59;8;n60;9
58.94799355594872	S	n60;9;n61;10;n62;11
59.5579516206426	S	n62;11;n63;12;n64;13
61.254313095266134	E	n48;7
61.79334272908475	I	n63;12
65.13921464734916	E	n59;8
67.79713360797955	S	n61;10;n81;14;n82;15
69.50333777943767	E	n64;13
69.708668487013	E	n81;14
73.06969448986186	S	n82;15;n95;16;n96;17
74.75708131456398	E	n95;16
77.82875716052023	E	n96;17
77.87291920469795	S	n63;12;n111;18;n112;19
80.13789888595848	S	n112;19;n121;20;n122;21
84.02661955226591	S	n122;21;n129;22;n130;23
86.0006184609162	E	n121;20
86.51037182362073	S	n111;18;n147;24;n148;25
89.53953138554083	S	n147;24;n163;26;n164;27
91.12710587207293	S	n129;22;n171;28;n172;29
91.44039855751173	S	n164;27;n177;30;n178;31
91.9252527843899	S	n148;25;n183;32;n184;33
93.34880801811472	E	n183;32
93.40783796646144	S	n130;23;n189;34;n190;35
93.5000298705862	L	n163;26
93.54181501493676	I	n190;35
93.64609162057884	E	n178;31
96.77409377030416	E	n190;35
100.61091691856613	E	n171;28
102.58874847283909	E	n189;34
106.02298060458065	E	n172;29
106.34021181952083	I	n184;33
114.18324510306947	S	n184;33;n303;36;n304;37
116.86391642618605	I	n303;36
118.21581233262908	S	n177;30;n327;38;n328;39
118.26466469545224	S	n328;39;n329;40;n330;41
119.30590668260064	E	n303;36
119.93146279771446	S	n304;37;n339;42;n340;43
120.52009489894789	I	n327;38
121.7585378305599	S	n330;41;n353;44;n354;45
121.85255750893415	S	n339;42;n357;46;n358;47
122.20096298192965	F	n327;38
122.20096298192965	F	n357;46
122.20096298192965	F	n329;40
122.20096298192965	F	n358;47
122.20096298192965	F	n340;43
122.20096298192965	F	n354;45
122.20096298192965	F	n353;44
