TIME	EVENT	NODES
234.41255532983394	O	n72
244.1099778990666	T	n72;1;n72;2;n106;3
247.89276809742267	S	n106;3;n121;4;n122;5
249.59081507615775	I	n72;2
254.31869674795763	S	n72;2;n137;6;n138;7
259.9991212613979	I	n121;4
261.6291738439399	E	n121;4
261.8247307769047	I	n138;7
262.48313050699846	S	n137;6;n155;8;n156;9
265.4292348951694	C	n122;5
268.08312347105647	S	n138;7;n163;10;n164;11
273.5864034493894	E	n122;5
277.8106349986983	E	n163;10
279.3689247604448	E	n164;11
280.9346084359787	E	n156;9
302.77518792485097	S	n155;8;n221;12;n222;13
303.53877460970455	I	n221;12
314.3193370741534	E	n222;13
333.2243139310976	I	n221;12
351.32071166340216	C	n221;12
368.33285918754166	F	n221;12
