TIME	EVENT	NODES
65.37122253958432	O	n63
77.87291920469795	S	n63;1;n111;2;n112;3
80.13789888595848	S	n112;3;n121;4;n122;5
84.02661955226591	S	n122;5;n129;6;n130;7
86.0006184609162	E	n121;4
86.51037182362073	S	n111;2;n147;8;n148;9
89.53953138554083	S	n147;8;n163;10;n164;11
90.35438071506364	I	n130;7
91.12710587207293	S	n129;6;n171;12;n172;13
91.1663524432042	I	n172;13
91.44039855751173	S	n164;11;n177;14;n178;15
91.9252527843899	S	n148;9;n183;16;n184;17
92.65197339123036	T	n177;14;n177;18;n160;19
93.34880801811472	E	n183;16
93.40783796646144	S	n130;7;n189;20;n190;21
93.64609162057884	E	n178;15
94.75491060307387	S	n160;19;n203;22;n204;23
96.77409377030416	E	n190;21
98.32698127730475	E	n204;23
100.61091691856613	E	n171;12
102.21402009874173	I	n163;10
102.58874847283909	E	n189;20
104.78004668490307	L	n172;13
112.23424453526748	L	n177;18
114.18324510306947	S	n184;17;n303;24;n304;25
114.41278485366259	S	n163;10;n305;26;n306;27
118.63591561020323	S	n203;22;n333;28;n334;29
119.30590668260064	E	n303;24
119.93146279771446	S	n304;25;n339;30;n340;31
120.68862574751267	I	n340;31
121.85255750893415	S	n339;30;n357;32;n358;33
122.20096298192965	F	n357;32
122.20096298192965	F	n333;28
122.20096298192965	F	n358;33
122.20096298192965	F	n334;29
122.20096298192965	F	n306;27
122.20096298192965	F	n340;31
122.20096298192965	F	n305;26
